;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58";"I59";"I59";"I59";"I59";"I59";"I59"
2024-02-03 00:00:00;2024-02-03 01:00:00;51,4062;5,4574;9,38;11,41;18,75;4;51,4379;5,3582;10,86;11,65;17,00;9097;1;51,5107;5,3606;8,00;9,96;17,70;10;51,4915;5,4391;7,42;9,07;14,85;8;51,4025;5,3515;9,38;11,46;18,36;6;51,4052;5,4582;9,77;11,66;18,14;8;51,4568;5,4383;7,70;8,97;13,34;8;51,4465;5,4482;7,81;9,92;16,49;9;51,4422;5,4844;9,56;12,34;19,80;11;;;;;;;51,4454;5,4854;8,67;10,42;15,87;17;51,4415;5,4713;10,64;12,99;21,48;5;51,4815;5,5199;8,74;10,71;16,76;9;51,4681;5,3901;12,09;13,04;18,80;10178;2;51,3467;5,3887;7,20;8,99;14,34;7;51,4136;5,4707;6,96;8,91;14,88;6;51,5696;5,3113;5,48;7,19;13,09;6;51,4332;5,5197;8,55;10,40;16,44;28;51,4372;5,4233;7,79;9,64;16,06;9;51,4584;5,4050;8,97;10,64;16,22;6;51,4444;5,4787;11,48;13,31;19,80;16;51,4547;5,3887;11,36;12,70;17,23;10230;11;;;9,84;11,77;17,73;15;51,4354;5,4800;7,58;9,58;15,50;11;51,4375;5,4515;11,45;12,98;18,37;8;51,4797;5,4751;9,39;10,80;15,74;8;51,5295;5,4719;10,35;12,07;17,73;2;51,4386;5,4818;8,69;10,97;17,21;12;51,4686;5,4723;7,15;9,31;15,15;2;51,4390;5,4649;8,76;10,64;16,79;7;51,4527;5,4851;9,17;10,90;16,33;12;51,4320;5,6272;7,33;8,88;13,91;6;51,5923;5,7813;8,46;10,31;16,49;5;51,5305;5,2845;9,16;10,64;15,81;6;51,3564;5,6359;7,40;9,10;14,29;4;51,5835;5,5479;6,55;8,09;14,57;5;51,5092;5,3782;8,93;10,66;16,12;8;51,4769;5,2617;9,92;12,07;19,12;1;;;;;;;51,4736;5,6531;12,10;13,94;19,67;9;51,3770;5,7723;6,62;8,19;13,52;1;51,4692;5,6348;10,47;12,07;16,91;9;51,4774;5,6567;8,02;9,79;15,25;8;51,3072;5,4218;7,92;9,92;16,56;8;51,4165;5,1264;11,40;13,38;20,27;13;51,4904;5,3941;6,87;8,48;13,63;9;51,4738;5,4428;9,15;11,01;16,93;16
2024-02-04 00:00:00;2024-02-04 01:00:00;51,4062;5,4574;6,87;9,53;18,48;3;51,4379;5,3582;7,46;8,53;14,69;7977;1;51,5107;5,3606;4,63;7,23;16,62;5;51,4915;5,4391;3,66;5,88;14,02;6;51,4025;5,3514;6,24;8,79;17,92;4;51,4052;5,4582;6,23;8,50;16,49;6;51,4567;5,4381;4,43;6,19;11,81;5;51,4465;5,4483;5,34;8,08;15,40;6;51,4422;5,4844;5,72;8,30;14,97;6;;;;;;;51,4454;5,4854;5,17;7,34;13,77;13;51,4415;5,4713;6,24;9,18;19,66;3;51,4815;5,5199;4,96;7,54;14,87;7;51,4681;5,3901;7,82;9,09;16,06;9266;2;51,3467;5,3887;4,98;7,22;13,61;6;51,4136;5,4707;4,86;7,64;15,07;4;51,5696;5,3113;3,72;6,04;13,13;4;51,4331;5,5197;5,37;7,81;14,99;6;51,4372;5,4233;5,04;7,48;15,29;6;51,4584;5,4050;5,27;7,56;13,97;4;51,4444;5,4788;7,32;9,58;16,72;12;51,4546;5,3887;7,54;9,43;14,75;8781;15;;;6,19;8,72;16,39;7;51,4351;5,4798;5,19;7,95;14,66;8;51,4373;5,4512;8,14;10,13;16,13;5;51,4797;5,4751;4,92;6,77;12,49;5;51,5295;5,4719;7,03;9,33;16,10;1;51,4388;5,4817;5,86;8,96;15,79;6;51,4686;5,4723;4,71;7,62;14,90;1;51,4390;5,4649;5,20;7,56;14,50;7;51,4527;5,4851;5,34;7,51;13,29;8;51,4320;5,6272;4,97;7,21;13,08;4;51,5923;5,7812;5,25;7,96;15,70;3;51,5305;5,2845;7,94;9,92;15,33;4;51,3565;5,6359;4,76;6,90;13,33;3;51,5835;5,5479;4,46;6,57;14,27;3;51,5092;5,3782;4,44;7,03;13,93;6;51,4769;5,2617;6,54;9,23;17,59;1;;;;;;;51,4736;5,6531;6,81;8,93;15,39;7;51,3769;5,7724;4,05;6,01;12,35;1;51,4692;5,6348;5,75;7,85;13,77;6;51,4775;5,6568;4,52;6,80;12,73;6;51,3072;5,4218;5,99;8,33;15,70;6;51,4165;5,1265;7,59;10,10;18,20;9;51,4904;5,3941;4,33;6,73;13,19;5;51,4738;5,4428;6,17;8,75;15,98;11
2024-02-05 00:00:00;2024-02-05 01:00:00;51,4062;5,4574;8,25;15,06;38,64;4;51,4379;5,3582;9,57;12,43;27,80;7034;2;51,5108;5,3607;7,72;14,10;36,51;6;51,4915;5,4391;6,50;12,36;35,43;9;51,4025;5,3514;8,16;14,07;38,68;4;51,4052;5,4582;8,47;14,13;35,79;5;51,4568;5,4383;7,13;12,14;27,14;5;51,4465;5,4483;9,53;17,13;36,71;10;51,4423;5,4843;9,96;16,72;33,49;6;;;;;;;51,4454;5,4854;7,82;13,35;31,37;13;51,4414;5,4713;8,58;16,05;46,12;5;51,4815;5,5200;7,90;14,91;35,66;6;51,4681;5,3901;10,49;13,87;30,38;8085;7;51,3467;5,3887;7,83;13,39;29,41;6;51,4136;5,4707;8,90;16,60;38,75;4;51,5696;5,3114;6,97;12,35;30,47;3;51,4331;5,5197;8,83;15,46;35,03;20;51,4372;5,4233;8,84;15,52;37,06;6;51,4584;5,4050;8,59;14,45;30,12;9;51,4444;5,4788;8,69;14,30;34,93;12;51,4547;5,3887;10,25;15,39;29,29;7668;19;;;9,48;15,98;37,02;8;51,4351;5,4798;9,48;17,10;36,87;9;51,4373;5,4511;10,08;15,46;29,28;8;51,4797;5,4751;7,57;12,31;26,42;4;51,5295;5,4719;10,85;16,72;32,81;3;51,4389;5,4821;10,25;19,04;37,98;7;51,4686;5,4724;8,40;16,34;35,68;3;51,4390;5,4649;8,25;14,25;32,38;9;51,4527;5,4851;7,42;12,50;26,24;10;51,4320;5,6272;9,60;16,62;31,89;5;51,5923;5,7812;9,50;17,12;39,11;3;51,5305;5,2845;12,96;18,34;31,12;6;51,3564;5,6359;8,23;14,55;32,37;4;51,5835;5,5479;8,17;13,82;34,49;4;51,5092;5,3781;7,56;14,18;32,27;9;51,4769;5,2617;8,79;15,03;35,07;4;;;;;;;51,4736;5,6531;9,60;15,11;32,46;8;51,3769;5,7724;6,99;12,68;30,51;3;51,4692;5,6347;8,42;13,58;28,65;7;51,4774;5,6567;8,33;14,77;30,99;8;51,3072;5,4218;8,52;14,62;32,70;8;51,4165;5,1265;9,24;14,55;33,00;6;51,4904;5,3941;8,32;14,80;33,24;6;51,4738;5,4428;8,56;15,03;35,49;13
2024-02-06 00:00:00;2024-02-06 01:00:00;51,4062;5,4574;5,64;9,49;24,25;4;51,4379;5,3582;7,50;9,21;18,97;6739;1;51,5108;5,3607;5,28;9,28;23,32;4;51,4915;5,4391;4,26;7,74;22,62;7;51,4025;5,3514;5,84;9,21;23,38;4;51,4052;5,4582;5,73;9,00;21,64;5;51,4568;5,4383;4,83;7,80;17,79;7;51,4465;5,4483;6,26;10,66;22,67;9;51,4422;5,4844;6,29;10,16;20,63;8;;;;;;;51,4454;5,4854;5,39;8,54;19,48;10;51,4416;5,4714;6,01;10,33;28,75;6;51,4815;5,5199;5,67;9,79;22,72;6;51,4681;5,3901;8,53;10,50;21,09;8229;8;51,3468;5,3887;5,05;8,13;17,64;6;51,4136;5,4707;5,50;9,84;21,94;3;51,5696;5,3113;5,30;8,87;20,94;4;51,4332;5,5197;5,85;9,63;21,29;31;51,4372;5,4233;6,09;9,96;23,26;6;51,4584;5,4050;6,40;9,92;19,88;8;51,4447;5,4788;6,46;9,69;21,91;10;51,4546;5,3887;7,92;11,13;20,63;7686;16;;;6,65;10,47;24,64;12;51,4354;5,4798;6,15;10,53;21,73;7;51,4374;5,4515;8,00;11,11;19,89;8;51,4797;5,4751;5,55;8,41;17,38;5;51,5295;5,4719;8,08;11,58;21,64;3;51,4385;5,4819;6,62;11,75;23,55;10;51,4686;5,4724;5,66;10,32;22,29;4;51,4390;5,4649;5,33;8,72;20,07;8;51,4527;5,4851;5,11;8,11;16,70;12;51,4320;5,6272;5,65;9,26;18,10;5;51,5922;5,7812;5,97;10,30;24,84;3;51,5305;5,2845;9,90;13,41;22,13;4;51,3565;5,6359;4,87;8,28;18,82;3;51,5835;5,5480;6,26;9,68;22,69;4;51,5092;5,3781;5,34;9,32;21,04;8;51,4769;5,2617;6,91;10,76;23,90;5;;;;;;;51,4736;5,6531;7,38;10,60;20,47;7;51,3769;5,7724;4,35;7,57;18,51;0;51,4693;5,6349;6,22;9,31;18,96;7;51,4774;5,6567;5,66;9,42;19,09;9;51,3072;5,4218;5,25;8,55;18,80;9;51,4165;5,1265;8,05;11,47;23,45;7;51,4904;5,3941;5,65;9,43;20,36;7;51,4738;5,4428;6,78;10,61;23,35;13
2024-02-07 00:00:00;2024-02-07 01:00:00;51,4062;5,4574;6,30;8,65;16,01;12;51,4379;5,3582;6,86;7,82;13,50;8236;5;51,5108;5,3606;5,15;7,60;13,71;20;51,4914;5,4391;5,36;8,33;14,54;22;51,4025;5,3514;6,09;8,20;13,16;9;51,4052;5,4582;6,97;9,17;15,05;31;51,4566;5,4381;4,93;6,69;11,23;19;51,4465;5,4480;7,89;10,83;18,26;29;51,4422;5,4845;6,90;9,19;15,03;26;;;;;;;51,4454;5,4853;6,66;9,17;15,16;27;51,4416;5,4715;7,58;11,01;20,25;17;51,4815;5,5200;5,40;7,92;13,87;13;51,4681;5,3901;7,67;8,75;14,43;11931;22;51,3468;5,3887;6,15;8,27;13,09;13;51,4136;5,4706;6,31;8,59;14,47;25;51,5696;5,3113;5,01;7,89;14,26;11;51,4332;5,5197;6,39;8,64;14,30;23;51,4372;5,4233;6,01;8,22;14,32;33;51,4584;5,4050;6,82;9,25;15,16;47;51,4445;5,4788;8,96;11,76;18,60;35;51,4545;5,3888;7,36;9,23;14,00;8845;27;;;8,78;11,72;19,29;44;51,4354;5,4799;7,51;10,24;16,46;44;51,4373;5,4512;9,19;11,38;17,11;33;51,4797;5,4751;6,64;8,81;14,22;20;51,5295;5,4719;8,40;11,22;18,04;11;51,4383;5,4818;7,67;10,67;17,23;37;51,4686;5,4723;6,82;9,71;15,64;17;51,4390;5,4649;6,72;9,18;15,34;24;51,4527;5,4851;6,67;9,20;15,36;32;51,4320;5,6272;6,08;7,92;12,84;12;51,5922;5,7812;5,02;7,89;14,94;6;51,5305;5,2845;7,03;8,40;11,98;8;51,3565;5,6359;5,86;7,95;12,72;8;51,5835;5,5480;5,49;8,15;16,29;13;51,5092;5,3781;5,34;7,76;13,49;21;51,4769;5,2617;5,98;8,51;14,82;10;;;;;;;51,4736;5,6531;7,61;10,20;16,69;22;51,3769;5,7724;5,41;7,47;13,76;0;51,4692;5,6348;7,91;10,56;16,11;24;51,4777;5,6568;7,38;10,11;16,42;30;51,3072;5,4218;5,71;7,51;12,23;18;51,4165;5,1265;5,08;6,89;11,44;13;51,4903;5,3941;6,38;8,55;14,22;20;51,4738;5,4427;7,15;9,86;16,47;22
2024-02-08 00:00:00;2024-02-08 01:00:00;51,4062;5,4574;14,26;18,04;28,74;12;51,4379;5,3582;15,74;17,05;23,91;16258;9;51,5108;5,3606;12,22;15,88;24,29;37;51,4915;5,4391;13,31;16,52;24,03;25;51,4025;5,3514;15,04;18,24;25,39;18;51,4052;5,4582;16,09;19,76;28,33;26;51,4566;5,4381;12,96;15,46;21,26;46;51,4465;5,4480;16,11;19,95;29,69;30;51,4422;5,4845;15,59;18,61;25,77;43;;;;;;;51,4454;5,4854;15,25;18,54;26,63;43;51,4416;5,4714;17,28;22,17;35,46;23;51,4815;5,5200;12,32;15,52;22,95;21;51,4681;5,3901;16,03;17,50;24,93;17379;19;51,3468;5,3887;15,78;19,28;26,37;18;51,4136;5,4706;15,95;19,18;27,58;38;51,5696;5,3113;12,58;16,24;24,94;23;51,4332;5,5197;14,91;18,11;26,13;37;51,4372;5,4233;14,66;18,08;26,89;41;51,4584;5,4050;15,20;18,39;25,91;36;51,4445;5,4788;17,04;20,52;29,34;45;51,4545;5,3888;15,83;18,89;25,12;14668;18;;;19,79;23,76;33,57;71;51,4354;5,4799;16,48;20,11;28,01;47;51,4373;5,4511;16,77;19,68;26,84;29;51,4798;5,4751;14,77;17,80;24,79;38;51,5295;5,4718;15,93;19,28;27,57;13;51,4388;5,4819;17,61;21,81;31,32;50;51,4686;5,4723;14,46;18,32;25,91;17;51,4390;5,4649;16,00;19,69;27,93;23;51,4527;5,4851;15,07;18,54;26,15;32;51,4320;5,6272;14,05;16,84;23,44;25;51,5922;5,7812;11,07;14,67;23,91;17;51,5305;5,2845;13,74;15,72;20,16;14;51,3565;5,6358;15,39;19,16;27,52;17;51,5835;5,5480;11,54;14,50;24,18;21;51,5092;5,3781;12,49;15,85;24,22;22;51,4769;5,2617;14,69;18,10;27,13;8;;;;;;;51,4736;5,6531;16,16;19,77;28,18;30;51,3769;5,7724;12,21;15,27;23,02;0;51,4692;5,6348;16,48;19,83;26,92;28;51,4781;5,6568;15,04;18,65;26,79;31;51,3072;5,4218;15,77;19,49;26,88;21;51,4165;5,1265;14,08;17,08;23,39;34;51,4904;5,3941;14,11;17,21;24,42;27;51,4738;5,4428;13,37;16,90;25,54;25
2024-02-09 00:00:00;2024-02-09 01:00:00;51,4062;5,4574;3,38;5,58;14,73;6;51,4379;5,3582;5,22;6,16;12,04;6338;1;51,5108;5,3606;3,76;6,11;13,61;8;51,4915;5,4391;3,27;5,43;12,40;9;51,4025;5,3514;5,86;7,75;14,40;5;51,4052;5,4582;3,47;5,36;12,49;7;51,4566;5,4381;2,70;4,30;9,92;13;51,4465;5,4481;4,59;7,11;14,44;12;51,4423;5,4844;3,71;5,65;11,51;17;;;;;;;51,4454;5,4854;4,23;6,16;12,36;16;51,4416;5,4714;4,25;6,85;16,36;8;51,4815;5,5199;3,27;5,44;12,29;8;51,4681;5,3901;6,14;7,31;13,48;12092;7;51,3468;5,3887;2,91;4,74;10,48;6;51,4136;5,4707;3,25;5,57;13,63;8;51,5696;5,3114;3,45;5,56;12,90;6;51,4332;5,5197;3,98;6,24;13,02;16;51,4372;5,4233;3,44;5,43;12,56;19;51,4584;5,4050;3,54;5,48;11,58;16;51,4445;5,4788;7,39;9,73;17,04;21;51,4546;5,3887;5,83;7,67;13,11;6969;20;;;4,36;6,64;14,07;18;51,4353;5,4799;4,22;6,59;13,18;17;51,4373;5,4511;6,18;8,00;13,67;14;51,4798;5,4751;3,77;5,47;11,03;11;51,5295;5,4718;6,09;8,25;14,75;6;51,4386;5,4818;4,78;7,53;14,23;12;51,4686;5,4722;3,70;6,16;12,25;5;51,4390;5,4650;3,63;5,63;11,95;9;51,4527;5,4851;3,51;5,39;10,96;20;51,4320;5,6272;3,36;5,33;11,12;5;51,5923;5,7812;3,53;6,02;15,02;3;51,5305;5,2845;6,66;8,27;13,21;4;51,3565;5,6358;2,66;4,56;11,11;4;51,5835;5,5480;3,89;5,88;13,79;6;51,5092;5,3781;2,92;5,31;13,91;15;51,4769;5,2617;4,71;6,89;14,29;2;;;;;;;51,4736;5,6531;3,66;5,60;11,71;9;51,3769;5,7724;2,47;4,35;11,10;0;51,4692;5,6347;4,49;6,46;12,19;12;51,4781;5,6568;3,79;5,97;11,97;18;51,3072;5,4218;2,96;4,78;11,33;9;51,4165;5,1265;4,38;6,29;12,72;9;51,4904;5,3941;3,88;6,00;12,25;16;51,4738;5,4428;4,94;7,24;15,08;19
2024-02-10 00:00:00;2024-02-10 01:00:00;51,4062;5,4574;4,92;6,06;10,78;9;51,4379;5,3582;6,94;7,38;11,35;9971;2;51,5108;5,3607;4,75;5,75;10,00;16;51,4915;5,4391;4,25;5,28;9,23;14;51,4025;5,3514;4,04;4,95;8,69;10;51,4052;5,4582;4,69;5,68;9,72;25;51,4566;5,4381;3,80;4,60;7,94;20;51,4465;5,4484;4,55;5,72;10,33;11;51,4422;5,4843;3,91;4,80;8,51;23;;;;;;;51,4454;5,4854;5,62;6,59;10,55;21;51,4416;5,4714;6,38;7,97;13,46;16;51,4815;5,5200;4,77;5,79;9,81;15;51,4681;5,3901;6,34;6,81;10,91;11761;10;51,3468;5,3887;3,62;4,50;8,06;9;51,4137;5,4707;3,31;4,38;9,89;15;51,5696;5,3113;4,80;5,84;10,07;8;51,4333;5,5198;4,03;4,96;9,05;13;51,4372;5,4233;3,75;4,67;8,80;31;51,4584;5,4050;4,55;5,50;9,45;25;51,4445;5,4788;7,91;9,05;13,44;30;51,4547;5,3887;6,75;7,53;10,86;8911;18;;;5,51;6,68;11,47;35;51,4352;5,4798;5,15;6,45;10,81;24;51,4373;5,4511;7,98;8,89;12,87;21;51,4797;5,4751;5,25;6,19;9,79;17;51,5295;5,4719;7,14;8,19;12,16;6;51,4387;5,4818;5,38;6,79;11,21;28;51,4686;5,4722;3,89;5,04;9,21;8;51,4390;5,4650;4,93;6,03;10,15;19;51,4527;5,4851;4,52;5,48;9,13;22;51,4320;5,6272;3,66;4,50;8,19;13;51,5923;5,7811;4,15;5,21;10,22;6;51,5305;5,2845;6,38;7,00;9,82;7;51,3565;5,6359;3,84;4,84;9,58;7;51,5835;5,5480;4,55;5,51;10,32;9;51,5092;5,3781;4,11;5,18;9,78;20;51,4769;5,2617;5,41;6,47;10,81;4;;;;;;;51,4736;5,6530;4,96;6,00;9,84;17;51,3769;5,7724;2,83;3,69;7,96;0;51,4693;5,6350;5,36;6,47;10,13;15;51,4782;5,6568;4,46;5,52;9,33;24;51,3072;5,4218;4,01;5,00;8,73;15;51,4165;5,1265;5,28;6,18;9,91;18;51,4904;5,3941;3,81;4,64;8,16;20;51,4738;5,4428;5,44;6,70;11,44;15
2024-02-11 00:00:00;2024-02-11 01:00:00;51,4062;5,4574;6,13;8,14;15,14;8;51,4379;5,3582;9,34;10,17;15,42;7742;2;51,5108;5,3606;7,42;9,27;14,93;12;51,4915;5,4391;5,89;7,65;12,68;15;51,4025;5,3514;7,17;9,01;14,02;8;51,4052;5,4582;6,94;8,79;14,39;15;51,4568;5,4382;5,27;6,56;10,45;14;51,4464;5,4486;6,81;8,93;14,81;16;51,4422;5,4843;6,45;8,45;13,76;31;;;;;;;51,4454;5,4854;7,26;9,16;14,34;19;51,4414;5,4713;7,77;10,24;17,54;11;51,4815;5,5200;6,01;7,97;13,18;11;51,4681;5,3901;8,82;9,70;14,99;10568;10;51,3468;5,3887;5,98;7,78;12,29;8;51,4137;5,4708;6,40;8,23;13,15;12;51,5696;5,3113;7,23;9,11;14,54;6;51,4332;5,5197;6,26;8,18;13,75;12;51,4372;5,4233;5,55;7,29;12,78;19;51,4584;5,4050;6,72;8,47;13,58;19;51,4443;5,4787;9,10;11,17;16,92;22;51,4547;5,3886;9,09;10,71;14,78;8511;19;;;7,71;9,89;16,17;29;51,4351;5,4798;8,19;10,57;16,20;25;51,4373;5,4511;9,09;10,71;15,57;15;51,4797;5,4751;6,98;8,62;13,13;12;51,5295;5,4719;8,90;10,76;16,25;6;51,4387;5,4821;7,36;9,70;14,94;22;51,4686;5,4723;6,42;8,61;13,78;8;51,4390;5,4650;6,67;8,61;14,00;14;51,4528;5,4851;6,87;8,83;13,62;20;51,4320;5,6272;5,17;6,75;11,54;8;51,5923;5,7812;6,28;8,58;16,66;4;51,5305;5,2845;9,76;10,96;14,51;6;51,3565;5,6358;5,39;7,03;11,67;5;51,5835;5,5480;6,97;9,13;15,85;7;51,5092;5,3781;6,55;8,20;12,68;19;51,4769;5,2617;8,67;10,83;16,85;4;;;;;;;51,4736;5,6530;6,86;8,83;14,41;11;51,3769;5,7724;4,28;5,94;11,76;0;51,4693;5,6349;6,75;8,52;13,07;13;51,4781;5,6568;5,65;7,50;12,66;16;51,3072;5,4218;5,97;7,84;13,23;13;51,4165;5,1266;8,48;10,22;15,40;14;51,4904;5,3941;5,98;7,50;11,75;15;51,4738;5,4428;7,36;9,15;13,91;20
2024-02-12 00:00:00;2024-02-12 01:00:00;51,4062;5,4574;10,04;13,09;23,19;11;51,4379;5,3582;13,77;14,99;23,11;11698;4;51,5107;5,3606;12,25;15,22;24,01;25;51,4915;5,4391;10,54;13,15;21,30;24;51,4025;5,3514;11,49;14,41;22,56;12;51,4052;5,4582;12,03;14,94;23,40;25;51,4568;5,4383;10,71;12,75;19,07;24;51,4465;5,4482;12,37;15,33;23,83;27;51,4422;5,4844;12,78;15,85;24,91;32;;;;;;;51,4454;5,4854;11,82;14,61;22,31;28;51,4414;5,4713;12,72;16,51;27,80;15;51,4815;5,5199;11,30;14,57;23,54;20;51,4681;5,3901;13,86;15,19;23,74;12942;15;51,3468;5,3887;9,97;12,57;19,83;11;51,4137;5,4708;11,74;14,51;22,99;22;51,5696;5,3113;11,89;14,60;22,42;13;51,4329;5,5196;11,71;14,60;23,61;27;51,4372;5,4233;9,88;12,49;20,65;24;51,4584;5,4050;11,80;14,48;22,57;35;51,4444;5,4787;12,82;15,69;24,04;32;51,4547;5,3886;13,55;15,76;21,70;13695;24;;;14,33;17,52;27,61;46;51,4353;5,4799;12,53;15,49;23,40;39;51,4373;5,4511;13,52;15,88;23,51;21;51,4797;5,4751;11,66;13,94;20,22;20;51,5295;5,4719;14,71;17,70;26,37;7;51,4389;5,4817;13,69;17,28;25,98;37;51,4686;5,4723;11,56;14,91;22,71;12;51,4390;5,4649;12,07;14,96;23,70;23;51,4528;5,4851;11,95;14,85;22,43;27;51,4320;5,6272;11,28;13,75;20,99;14;51,5923;5,7813;11,42;14,96;25,13;2;51,5304;5,2845;14,32;16,02;21,24;14;51,3565;5,6358;10,94;13,42;20,02;9;51,5835;5,5480;12,16;14,88;24,63;10;51,5092;5,3781;11,56;14,11;21,31;25;51,4769;5,2617;13,16;16,55;26,19;8;;;;;;;51,4736;5,6530;13,21;16,28;24,08;16;51,3770;5,7724;9,23;11,99;23,72;2;51,4692;5,6347;12,94;15,60;22,20;19;51,4781;5,6568;12,37;15,52;23,96;22;51,3072;5,4218;10,14;12,98;21,08;18;51,4165;5,1266;11,80;14,46;22,55;33;51,4904;5,3941;11,56;13,87;20,75;28;51,4738;5,4428;11,84;14,66;22,62;29
2024-02-13 00:00:00;2024-02-13 01:00:00;51,4062;5,4574;4,20;6,03;13,61;7;51,4379;5,3582;6,04;6,81;12,27;10441;3;51,5108;5,3607;4,66;6,54;12,91;15;51,4915;5,4392;3,63;5,32;11,58;17;51,4025;5,3514;4,76;6,46;11,91;8;51,4052;5,4582;5,10;6,74;12,67;14;51,4568;5,4384;4,26;5,67;10,95;13;51,4465;5,4481;5,31;7,40;13,97;24;51,4422;5,4844;4,94;6,76;12,79;30;;;;;;;51,4454;5,4854;5,26;6,95;12,24;22;51,4415;5,4714;5,75;8,03;16,45;11;51,4815;5,5200;4,28;6,08;12,43;12;51,4681;5,3901;6,78;7,58;13,16;13965;15;51,3468;5,3887;4,31;5,81;10,73;10;51,4137;5,4708;4,57;6,39;12,70;15;51,5696;5,3113;4,85;6,58;12,28;7;51,4333;5,5199;6,26;8,34;15,29;19;51,4372;5,4233;4,56;6,28;12,31;17;51,4584;5,4050;4,91;6,60;12,59;21;51,4446;5,4788;7,06;8,93;15,18;20;51,4547;5,3887;6,49;8,06;13,29;12899;24;;;6,92;8,97;16,76;32;51,4353;5,4799;4,79;6,75;13,12;21;51,4373;5,4512;6,96;8,44;14,00;18;51,4797;5,4751;5,55;7,11;12,27;13;51,5295;5,4719;6,91;8,77;14,78;10;51,4390;5,4821;6,88;9,41;16,13;16;51,4686;5,4723;5,44;7,74;13,98;10;51,4390;5,4649;4,54;6,22;12,51;15;51,4528;5,4851;4,76;6,42;11,80;21;51,4320;5,6272;4,56;6,16;12,00;10;51,5923;5,7812;4,78;7,08;15,35;1;51,5305;5,2845;7,38;8,69;13,21;14;51,3565;5,6358;4,19;5,76;11,29;7;51,5835;5,5480;5,18;6,88;14,05;11;51,5092;5,3781;4,19;6,00;11,79;21;51,4769;5,2617;5,88;7,72;13,84;8;;;;;;;51,4736;5,6530;5,76;7,58;13,40;12;51,3770;5,7724;3,42;5,09;11,61;1;51,4692;5,6347;5,98;7,68;12,89;14;51,4774;5,6567;5,96;7,87;13,60;23;51,3072;5,4218;4,08;5,71;11,32;12;51,4165;5,1265;5,70;7,40;13,39;19;51,4904;5,3941;4,82;6,39;11,53;20;51,4738;5,4428;5,90;7,72;13,41;21
