;;"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2022-03-05 00:00:00;2022-03-05 01:00:00;51,4379;5,3582;34,43;44,70;49,66;33268;22;51,5108;5,3606;27,95;33,20;37,69;18;51,4915;5,4392;26,10;31,59;35,40;31;51,4025;5,3515;34,66;44,35;51,29;26;51,4569;5,4384;26,69;33,72;38,98;23;;;32,43;39,02;41,72;30;51,4422;5,4844;33,76;38,49;40,86;14;51,3706;5,1565;32,83;39,27;44,66;21;51,4453;5,4854;30,07;37,19;42,87;18;51,4414;5,4713;24,37;30,54;34,51;13;51,4815;5,5199;31,65;39,18;42,30;11;51,4681;5,3902;31,61;37,54;40,22;26874;34;51,3468;5,3887;32,87;40,16;45,39;14;51,4136;5,4708;28,30;35,68;38,90;26;51,5696;5,3113;30,27;36,71;41,74;21;51,4333;5,5198;25,73;31,80;36,74;18;51,4373;5,4234;25,91;32,30;36,99;64;51,4584;5,4050;35,86;45,34;49,70;23;51,4446;5,4788;29,91;36,65;39,18;23;51,4545;5,3887;37,35;43,01;45,20;27047;21;51,4492;5,4570;36,78;43,36;45,63;22;51,4353;5,4800;25,88;32,05;36,93;15;51,4376;5,4515;26,19;32,52;36,02;11;51,4797;5,4751;38,53;42,83;44,95;24;51,5295;5,4718;34,71;41,19;45,81;37;51,4396;5,4821;39,06;47,07;50,56;32;51,4685;5,4720;38,04;46,73;50,19;18;51,4390;5,4650;37,38;42,45;45,04;27;51,4527;5,4852;37,82;43,99;46,24;25;51,4320;5,6272;32,25;41,78;48,30;34;51,5923;5,7813;34,71;42,07;47,79;18;51,5303;5,2845;33,75;43,53;50,05;29;51,3565;5,6358;28,76;34,77;43,72;32;51,5836;5,5481;27,39;36,84;40,26;47;51,5092;5,3781;25,95;36,76;41,00;29;51,4769;5,2616;27,60;34,07;37,94;28;51,4660;5,6786;32,78;40,14;44,82;24;51,4735;5,6531;31,03;39,96;43,58;26;51,3769;5,7723;31,61;38,62;42,03;25;51,4693;5,6348;29,29;35,90;39,02;26;51,4775;5,6568;28,50;37,60;40,95;31;51,3071;5,4218;31,06;36,82;39,63;25;51,4165;5,1264;33,60;39,83;42,09;27;51,4903;5,3941;34,86;41,50;44,05;28
2022-03-06 00:00:00;2022-03-06 01:00:00;51,4379;5,3581;20,59;23,88;27,06;26528;19;51,5108;5,3606;13,93;15,47;18,89;10;51,4915;5,4392;13,66;15,49;19,05;22;51,4025;5,3515;23,10;26,29;30,65;18;51,4566;5,4381;15,36;17,31;20,95;12;;;21,79;24,65;26,88;24;51,4422;5,4844;16,83;18,34;20,72;9;51,3707;5,1565;19,78;22,40;26,14;14;51,4455;5,4855;18,62;20,81;24,36;10;51,4414;5,4713;12,18;14,06;17,03;9;51,4815;5,5199;17,21;19,30;22,07;6;51,4681;5,3902;16,36;18,20;21,08;18222;22;51,3468;5,3887;21,05;23,34;26,87;10;51,4136;5,4707;16,51;18,67;21,09;18;51,5696;5,3113;15,79;17,91;21,77;18;51,4332;5,5198;13,80;15,45;18,86;16;51,4373;5,4233;14,01;15,94;19,46;51;51,4584;5,4050;20,04;22,72;25,85;15;51,4444;5,4787;16,99;18,97;21,43;20;51,4545;5,3887;17,79;19,77;22,38;20427;16;51,4491;5,4570;19,47;21,54;24,19;13;51,4353;5,4800;13,56;15,76;19,69;11;51,4375;5,4518;14,14;16,10;18,97;6;51,4797;5,4751;16,70;18,18;20,59;15;51,5295;5,4718;18,26;20,15;24,25;31;51,4390;5,4823;20,10;22,43;25,23;17;51,4685;5,4721;21,13;23,66;26,56;14;51,4390;5,4650;17,54;19,38;22,49;14;51,4527;5,4852;21,07;22,89;25,19;20;51,4320;5,6272;20,27;23,38;27,71;22;51,5923;5,7812;18,42;20,40;24,33;15;51,5303;5,2845;19,90;22,92;27,36;23;51,3565;5,6359;17,02;18,81;22,56;23;51,5836;5,5480;14,59;16,71;19,25;29;51,5092;5,3781;17,04;20,20;23,28;20;51,4769;5,2616;13,99;16,19;19,23;21;51,4660;5,6785;16,76;18,77;21,90;22;51,4735;5,6531;20,26;22,54;24,78;21;51,3769;5,7723;17,52;19,60;22,34;24;51,4692;5,6347;15,10;16,96;19,47;23;51,4775;5,6567;15,77;18,09;20,72;24;51,3072;5,4218;18,52;20,71;23,20;16;51,4165;5,1264;19,44;21,87;24,28;24;51,4903;5,3941;17,91;20,02;22,84;23
2022-03-07 00:00:00;2022-03-07 01:00:00;51,4379;5,3582;9,45;10,95;14,83;27646;41;51,5108;5,3606;7,03;8,21;12,52;30;51,4915;5,4392;7,14;8,43;12,96;31;51,4025;5,3515;12,88;14,20;18,45;30;51,4566;5,4381;7,48;8,53;12,38;30;;;8,81;10,19;13,62;37;51,4422;5,4844;7,68;8,83;12,40;24;51,3707;5,1565;9,32;10,47;14,40;28;51,4454;5,4854;9,75;10,94;15,03;26;51,4414;5,4713;5,52;6,79;10,28;20;51,4815;5,5199;7,70;8,97;12,20;12;51,4681;5,3902;7,04;8,11;12,13;19919;38;51,3468;5,3887;11,45;12,61;16,93;20;51,4136;5,4707;7,87;8,93;12,22;31;51,5696;5,3114;7,88;9,02;13,74;25;51,4332;5,5197;6,11;7,18;11,50;29;51,4373;5,4234;7,21;8,45;12,77;74;51,4584;5,4050;9,95;11,52;15,55;40;51,4444;5,4787;7,99;9,11;12,51;39;51,4545;5,3887;7,34;8,64;12,04;17639;31;51,4492;5,4569;8,76;10,03;13,65;31;51,4352;5,4799;6,37;7,60;11,81;25;51,4375;5,4518;6,83;8,04;11,36;33;51,4797;5,4751;6,81;8,01;11,36;28;51,5295;5,4719;9,78;11,09;15,21;40;51,4385;5,4818;8,93;10,26;14,02;26;51,4685;5,4721;10,32;11,79;15,46;24;51,4390;5,4650;7,49;8,94;13,85;47;51,4528;5,4851;10,18;11,39;15,12;36;51,4320;5,6272;11,66;13,43;18,70;38;51,5923;5,7812;10,38;11,80;16,56;24;51,5303;5,2845;9,77;11,05;15,80;29;51,3564;5,6360;8,77;10,07;17,97;43;51,5836;5,5481;8,02;9,45;12,90;46;51,5092;5,3781;8,78;10,22;13,73;33;51,4769;5,2616;6,44;7,79;11,70;37;51,4660;5,6785;8,96;10,48;15,25;44;51,4735;5,6531;12,25;13,67;17,55;39;51,3769;5,7723;7,79;8,98;12,70;31;51,4692;5,6347;7,37;8,59;12,15;40;51,4778;5,6568;7,86;9,23;12,60;43;51,3072;5,4218;8,29;9,48;13,07;25;51,4165;5,1264;8,61;9,74;13,05;32;51,4903;5,3941;8,29;9,62;13,01;34
2022-03-08 00:00:00;2022-03-08 01:00:00;51,4379;5,3582;11,78;13,25;17,46;18973;47;51,5108;5,3606;9,55;11,01;15,34;35;51,4915;5,4392;7,13;8,24;13,14;34;51,4025;5,3515;15,28;16,59;20,99;39;51,4568;5,4383;8,43;9,46;13,57;33;;;9,08;10,17;13,77;35;51,4422;5,4844;8,52;9,59;13,29;27;51,3706;5,1565;11,58;12,67;16,69;33;51,4454;5,4854;10,65;11,75;16,09;34;51,4414;5,4714;6,41;7,62;11,35;22;51,4815;5,5199;8,82;9,98;13,39;13;51,4681;5,3902;8,16;9,15;12,88;15480;50;51,3468;5,3887;13,86;15,01;19,38;22;51,4136;5,4707;9,14;10,23;13,86;36;51,5696;5,3113;7,94;8,91;14,44;27;51,4333;5,5198;7,63;8,71;13,43;40;51,4373;5,4234;8,07;9,20;13,61;89;51,4584;5,4050;10,81;12,25;16,27;44;51,4444;5,4787;9,24;10,33;13,87;43;51,4545;5,3887;8,21;9,36;12,95;13987;35;51,4491;5,4570;10,06;11,38;16,02;40;51,4351;5,4799;6,99;8,11;12,92;26;51,4374;5,4515;7,82;8,97;12,43;33;51,4797;5,4751;7,92;9,02;12,66;34;51,5295;5,4719;9,75;10,80;14,94;56;51,4387;5,4821;10,82;12,13;16,41;23;51,4685;5,4721;11,25;12,58;16,34;26;51,4390;5,4650;8,67;10,44;18,04;38;51,4528;5,4851;11,77;12,94;16,87;50;51,4320;5,6272;12,15;13,41;18,22;50;51,5923;5,7812;10,53;11,89;18,90;35;51,5304;5,2846;11,61;13,15;18,74;48;51,3564;5,6359;9,21;10,69;23,25;51;51,5836;5,5480;8,17;9,44;13,18;59;51,5092;5,3781;9,16;10,48;13,87;46;51,4769;5,2616;7,56;8,85;12,83;50;51,4661;5,6785;9,31;10,79;15,22;54;51,4736;5,6531;13,56;15,16;19,70;51;51,3770;5,7724;7,57;8,72;12,34;32;51,4693;5,6348;7,96;9,12;12,58;38;51,4777;5,6568;8,16;9,57;13,09;65;51,3072;5,4218;10,13;11,43;15,18;26;51,4165;5,1265;11,33;12,46;15,95;39;51,4904;5,3941;8,12;9,32;13,20;41
2022-03-09 00:00:00;2022-03-09 01:00:00;51,4379;5,3581;26,46;31,15;36,13;24075;56;51,5108;5,3606;19,08;22,06;26,98;53;51,4915;5,4392;18,05;20,97;25,73;51;51,4025;5,3514;28,36;32,92;38,68;49;51,4568;5,4383;18,81;21,82;26,71;40;;;21,62;24,47;28,52;46;51,4422;5,4844;22,55;24,95;28,91;35;51,3707;5,1565;25,50;28,97;33,61;39;51,4454;5,4854;21,30;24,10;29,26;47;51,4414;5,4714;15,84;18,90;23,05;31;51,4815;5,5199;22,10;25,49;29,24;17;51,4681;5,3902;21,34;24,06;28,16;18618;62;51,3468;5,3887;26,41;30,17;35,89;25;51,4136;5,4707;20,96;24,32;28,54;53;51,5697;5,3114;20,12;22,87;28,40;37;51,4332;5,5197;17,91;20,92;25,84;52;51,4373;5,4234;18,36;21,31;26,05;103;51,4584;5,4050;25,43;29,65;34,31;68;51,4445;5,4788;21,60;24,56;28,52;56;51,4545;5,3887;23,53;26,28;30,41;20649;42;51,4491;5,4569;24,45;27,51;32,19;51;51,4352;5,4798;17,80;20,70;25,60;37;51,4375;5,4516;18,64;21,69;25,80;48;51,4797;5,4751;22,01;23,92;27,72;45;51,5296;5,4719;23,83;26,62;31,64;72;51,4390;5,4823;26,13;29,78;34,74;43;51,4685;5,4721;26,43;30,09;34,72;38;51,4390;5,4650;23,49;26,72;32,94;46;51,4528;5,4851;26,75;29,71;34,34;69;51,4320;5,6272;25,34;29,43;35,24;55;51,5923;5,7812;23,41;26,68;33,81;45;51,5305;5,2846;25,02;29,34;36,04;66;51,3564;5,6359;20,44;23,32;32,24;54;51,5836;5,5480;19,72;23,63;27,76;79;51,5092;5,3781;19,94;24,87;28,72;69;51,4769;5,2616;18,80;22,15;27,02;57;51,4660;5,6785;24,01;27,70;33,15;76;51,4736;5,6531;24,68;28,71;33,76;78;51,3770;5,7724;20,92;23,94;28,36;37;51,4692;5,6348;20,59;23,47;27,71;57;51,4774;5,6568;20,07;23,94;28,05;108;51,3071;5,4218;22,75;26,25;30,75;40;51,4165;5,1266;26,27;29,69;33,02;43;51,4904;5,3941;22,79;25,78;29,72;56
2022-03-10 00:00:00;2022-03-10 01:00:00;51,4379;5,3582;28,78;33,56;38,97;24780;51;51,5108;5,3606;20,54;22,93;27,69;41;51,4915;5,4392;20,17;22,68;27,29;43;51,4025;5,3515;30,78;35,49;41,82;40;51,4568;5,4383;20,66;23,55;28,61;34;;;23,84;26,52;30,87;35;51,4422;5,4844;24,81;27,07;31,04;25;51,3707;5,1565;26,24;29,53;34,12;29;51,4454;5,4854;23,72;26,81;32,09;37;51,4415;5,4713;17,66;20,59;24,89;27;51,4815;5,5199;23,82;26,82;30,86;18;51,4681;5,3902;23,67;26,30;30,87;19071;58;51,3468;5,3887;28,24;31,97;37,63;21;51,4136;5,4707;22,76;25,88;29,79;46;51,5696;5,3113;22,12;24,74;30,61;31;51,4332;5,5197;19,45;22,19;27,21;43;51,4373;5,4234;20,10;23,05;28,10;92;51,4584;5,4050;27,92;32,06;37,32;59;51,4445;5,4788;23,74;26,69;31,17;49;51,4546;5,3887;26,14;28,86;33,23;19924;35;51,4492;5,4570;27,56;30,49;35,34;48;51,4352;5,4797;19,31;21,83;26,88;30;51,4375;5,4518;20,61;23,43;28,05;42;51,4797;5,4751;24,27;26,17;30,14;40;51,5295;5,4719;25,29;27,79;33,24;69;51,4387;5,4819;28,92;32,46;37,63;37;51,4685;5,4721;28,92;32,57;37,46;31;51,4390;5,4650;25,39;28,26;33,85;45;51,4528;5,4851;28,88;31,69;36,64;51;51,4320;5,6272;26,32;29,81;35,75;61;51,5923;5,7813;24,21;27,10;34,60;46;51,5305;5,2846;27,54;31,55;38,08;64;51,3565;5,6359;22,12;25,03;35,88;55;51,5835;5,5480;21,93;25,67;30,06;78;51,5092;5,3781;21,03;25,64;29,74;60;51,4769;5,2616;21,08;24,44;29,19;54;51,4660;5,6786;23,88;27,21;33,02;63;51,4736;5,6531;25,10;28,85;34,21;66;51,3770;5,7724;22,02;24,86;29,70;34;51,4693;5,6347;21,31;23,94;28,56;49;51,4778;5,6568;20,54;24,09;28,72;82;51,3071;5,4218;25,26;28,73;33,60;31;51,4165;5,1266;28,41;32,65;36,77;45;51,4904;5,3941;24,93;27,72;32,06;51
2022-03-11 00:00:00;2022-03-11 01:00:00;51,4379;5,3582;23,41;26,14;31,57;18795;28;51,5108;5,3606;15,60;17,20;21,95;17;51,4914;5,4392;15,48;17,27;22,57;26;51,4025;5,3515;25,58;28,14;34,00;27;51,4567;5,4383;15,95;17,75;22,54;19;;;18,65;20,55;25,02;12;51,4422;5,4844;18,43;20,08;24,49;15;51,3707;5,1565;19,30;21,19;25,96;22;51,4455;5,4855;19,02;20,87;26,19;12;51,4415;5,4713;13,43;15,42;19,88;11;51,4815;5,5199;18,58;20,61;24,97;10;51,4681;5,3902;18,04;19,76;24,39;15655;35;51,3468;5,3887;23,31;25,47;31,35;20;51,4136;5,4707;18,32;20,44;24,81;39;51,5695;5,3113;16,26;18,02;26,08;21;51,4332;5,5197;15,70;17,48;22,54;20;51,4373;5,4234;15,80;17,70;22,39;82;51,4584;5,4051;21,60;24,04;28,94;34;51,4445;5,4787;19,07;21,04;25,38;25;51,4547;5,3887;18,50;20,32;24,69;14847;13;51,4492;5,4570;21,73;23,97;29,41;27;51,4350;5,4799;14,69;16,43;21,58;13;51,4375;5,4517;15,80;17,66;21,71;22;51,4797;5,4751;16,89;18,28;22,64;18;51,5295;5,4719;18,97;20,79;26,67;43;51,4387;5,4815;22,27;24,55;29,41;16;51,4685;5,4720;22,78;25,13;29,89;15;51,4390;5,4650;17,95;20,27;28,22;26;51,4528;5,4851;22,85;24,69;29,65;25;51,4320;5,6272;22,10;24,64;30,64;56;51,5923;5,7812;22,38;25,02;35,11;27;51,5305;5,2846;22,20;24,67;31,87;58;51,3565;5,6359;16,96;19,08;31,55;48;51,5835;5,5480;17,98;21,09;27,40;52;51,5092;5,3781;17,32;20,25;24,31;32;51,4769;5,2616;14,61;16,80;22,05;30;51,4660;5,6786;19,90;22,95;31,22;30;51,4736;5,6531;22,37;25,57;32,66;33;51,3770;5,7724;18,53;20,93;27,00;24;51,4692;5,6347;16,98;19,25;24,83;17;51,4777;5,6568;17,17;20,09;25,36;44;51,3071;5,4218;19,49;21,72;26,97;22;51,4165;5,1266;20,67;22,65;27,06;39;51,4904;5,3941;18,08;20,05;24,52;29
2022-03-12 00:00:00;2022-03-12 01:00:00;51,4379;5,3581;11,51;13,21;17,26;13042;14;51,5108;5,3606;9,18;10,55;15,28;12;51,4914;5,4392;9,14;10,53;14,90;15;51,4025;5,3514;14,49;16,00;20,28;13;51,4569;5,4384;8,80;10,04;14,17;14;;;10,23;11,54;14,97;15;51,4422;5,4844;10,56;11,83;15,34;8;51,3706;5,1565;9,12;10,31;14,48;8;51,4454;5,4854;12,38;13,68;17,87;8;51,4415;5,4714;7,85;9,24;13,01;7;51,4815;5,5199;11,51;12,94;16,53;6;51,4681;5,3902;9,35;10,50;14,24;11763;22;51,3468;5,3887;12,48;13,81;18,14;6;51,4136;5,4707;10,27;11,62;15,22;31;51,5695;5,3113;8,93;10,16;15,46;16;51,4332;5,5198;9,65;10,97;15,45;10;51,4373;5,4234;9,14;10,43;14,54;65;51,4584;5,4050;12,16;13,90;18,29;14;51,4447;5,4788;11,00;12,32;15,80;21;51,4546;5,3887;9,80;11,18;14,80;11235;12;51,4491;5,4570;11,63;12,97;16,44;11;51,4353;5,4799;8,63;9,96;14,22;11;51,4374;5,4516;8,93;10,26;13,72;14;51,4797;5,4751;9,20;10,31;13,76;12;51,5295;5,4718;12,03;13,39;18,00;22;51,4389;5,4809;13,11;14,71;18,60;12;51,4685;5,4721;12,93;14,55;18,36;11;51,4390;5,4650;10,27;11,62;15,44;13;51,4528;5,4851;13,19;14,54;18,10;18;51,4320;5,6272;14,57;16,27;21,14;38;51,5923;5,7812;14,96;16,88;24,55;11;51,5303;5,2845;12,74;14,53;20,54;38;51,3565;5,6360;10,97;12,36;18,20;39;51,5835;5,5480;11,66;13,52;17,65;23;51,5092;5,3781;10,81;12,53;16,05;18;51,4769;5,2616;7,68;9,09;12,69;18;51,4660;5,6785;12,42;13,99;18,21;15;51,4736;5,6531;15,26;17,03;21,06;18;51,3770;5,7724;11,47;12,89;16,65;14;51,4693;5,6348;10,81;12,28;16,09;14;51,4779;5,6567;10,47;12,10;15,59;27;51,3072;5,4218;9,57;11,00;14,98;15;51,4165;5,1266;8,64;9,98;13,35;32;51,4904;5,3941;9,78;11,14;14,80;18
2022-03-13 00:00:00;2022-03-13 01:00:00;51,4379;5,3582;13,59;14,95;17,97;13045;18;51,5108;5,3607;9,85;10,65;14,16;17;51,4914;5,4392;10,15;11,02;14,33;19;51,4025;5,3515;16,92;18,20;21,27;19;51,4568;5,4383;9,62;10,49;13,71;19;;;11,36;12,23;14,95;23;51,4421;5,4844;11,43;12,24;15,21;12;51,3707;5,1565;9,89;10,59;13,52;10;51,4454;5,4854;13,38;14,40;17,75;15;51,4414;5,4713;8,47;9,38;12,41;9;51,4815;5,5199;12,16;13,17;15,88;8;51,4681;5,3902;10,62;11,43;14,53;12951;29;51,3468;5,3887;15,23;16,26;19,45;8;51,4136;5,4707;11,80;12,86;15,74;34;51,5695;5,3113;9,87;10,67;14,38;21;51,4332;5,5198;10,17;11,11;14,68;18;51,4373;5,4234;10,10;11,02;14,24;67;51,4584;5,4050;13,56;14,79;18,09;16;51,4447;5,4788;12,49;13,57;16,32;28;51,4546;5,3887;11,17;11,98;14,78;11463;21;51,4492;5,4570;13,28;14,19;16,93;17;51,4354;5,4800;9,30;10,16;13,31;17;51,4374;5,4516;9,93;10,83;13,69;17;51,4797;5,4751;9,86;10,51;13,25;17;51,5295;5,4719;12,39;13,27;16,68;28;51,4386;5,4817;14,25;15,39;18,67;17;51,4685;5,4720;14,08;15,33;18,50;14;51,4390;5,4650;11,11;11,92;14,88;17;51,4528;5,4851;14,22;15,10;18,09;24;51,4320;5,6272;15,20;16,51;20,65;44;51,5923;5,7812;16,16;17,59;22,81;16;51,5303;5,2846;13,47;14,61;19,01;43;51,3564;5,6361;11,40;12,33;16,51;42;51,5836;5,5480;12,29;13,67;17,27;27;51,5092;5,3781;11,65;13,06;15,92;24;51,4768;5,2617;8,55;9,37;12,18;25;51,4660;5,6786;13,28;14,45;18,01;20;51,4736;5,6531;15,62;17,00;20,41;25;51,3769;5,7724;12,33;13,44;16,70;16;51,4693;5,6348;12,04;13,18;16,45;19;51,4774;5,6568;11,62;12,96;16,04;33;51,3072;5,4218;11,51;12,53;15,63;21;51,4165;5,1266;13,04;19,59;34,18;29;51,4904;5,3941;10,70;11,51;14,35;25
2022-03-14 00:00:00;2022-03-14 01:00:00;51,4379;5,3582;9,73;12,14;17,73;12853;17;51,5108;5,3606;8,15;10,42;17,40;25;51,4914;5,4392;7,12;9,28;14,92;24;51,4025;5,3515;14,02;16,27;22,09;18;51,4566;5,4381;6,08;7,78;13,09;24;;;7,86;9,92;14,02;35;51,4422;5,4844;7,68;9,98;14,79;23;51,3707;5,1565;9,99;12,28;18,69;12;51,4454;5,4854;9,14;11,06;16,75;22;51,4414;5,4715;5,81;8,27;12,95;18;51,4815;5,5199;7,56;9,64;13,87;6;51,4681;5,3902;7,33;9,41;14,36;9542;26;51,3468;5,3888;10,30;12,24;18,71;6;51,4136;5,4707;6,33;8,06;12,02;22;51,5696;5,3113;8,34;10,15;15,66;13;51,4331;5,5197;7,35;9,43;15,73;32;51,4373;5,4234;7,28;9,28;14,97;60;51,4584;5,4050;9,58;12,22;17,98;28;51,4447;5,4788;7,72;9,70;13,96;34;51,4547;5,3887;7,23;9,60;14,06;13309;27;51,4491;5,4570;9,00;11,22;15,67;20;51,4354;5,4799;6,49;8,84;15,10;22;51,4375;5,4518;6,92;9,16;13,69;23;51,4797;5,4751;6,16;8,02;11,95;19;51,5295;5,4719;10,79;13,17;18,87;16;51,4386;5,4820;9,94;12,47;17,52;36;51,4685;5,4720;10,12;12,57;17,62;19;51,4390;5,4650;7,99;10,36;15,18;27;51,4528;5,4851;10,17;12,34;17,40;40;51,4320;5,6272;9,29;11,39;17,52;19;51,5923;5,7813;11,24;13,28;21,57;7;51,5303;5,2846;10,48;13,01;21,49;28;51,3566;5,6358;6,03;7,74;14,87;23;51,5835;5,5480;8,85;10,90;15,12;24;51,5092;5,3781;9,26;11,43;15,44;27;51,4769;5,2617;7,44;10,48;17,02;18;51,4660;5,6786;8,48;10,97;16,46;21;51,4736;5,6531;10,78;13,07;17,34;27;51,3769;5,7723;6,05;8,12;13,01;11;51,4692;5,6348;7,57;9,73;13,75;24;51,4776;5,6568;8,96;11,18;15,42;23;51,3071;5,4218;7,15;9,46;15,17;19;51,4165;5,1266;9,82;12,69;17,71;14;51,4904;5,3941;8,26;10,48;14,90;25
2022-03-15 00:00:00;2022-03-15 01:00:00;51,4379;5,3582;13,53;16,19;21,80;24136;27;51,5108;5,3606;11,31;14,57;21,04;48;51,4914;5,4392;10,13;12,21;17,61;25;51,4024;5,3515;16,45;18,65;24,20;40;51,4566;5,4381;9,06;10,93;16,45;39;;;10,92;13,00;17,13;39;51,4422;5,4844;10,40;12,64;17,35;28;51,3707;5,1565;11,83;13,80;19,26;23;51,4454;5,4854;13,64;15,92;22,29;25;51,4415;5,4714;8,12;10,67;15,75;26;51,4815;5,5200;11,34;13,55;17,92;9;51,4681;5,3902;10,69;12,68;17,48;22362;38;51,3468;5,3888;14,28;16,27;22,13;16;51,4136;5,4708;9,48;11,29;15,71;32;51,5696;5,3113;11,65;13,44;19,48;29;51,4332;5,5196;9,88;11,99;18,48;22;51,4373;5,4234;9,92;11,97;17,89;67;51,4584;5,4051;13,63;16,47;21,94;33;51,4447;5,4787;11,65;13,72;18,13;38;51,4546;5,3887;10,68;13,25;17,96;21312;35;51,4491;5,4570;11,89;14,04;18,57;22;51,4353;5,4799;8,88;11,36;17,98;34;51,4375;5,4518;9,65;11,87;16,59;31;51,4796;5,4751;10,48;12,75;17,27;30;51,5295;5,4719;13,54;16,03;22,59;33;51,4387;5,4815;13,57;16,12;21,46;49;51,4685;5,4720;14,05;16,76;22,47;28;51,4390;5,4650;11,26;13,67;18,80;36;51,4528;5,4851;14,30;16,59;21,73;37;51,4320;5,6272;12,57;14,69;21,27;34;51,5923;5,7813;13,24;16,01;25,81;26;51,5303;5,2846;13,90;16,71;25,22;29;51,3564;5,6360;9,60;11,59;22,55;37;51,5835;5,5480;11,44;13,94;18,34;39;51,5092;5,3781;11,53;13,98;18,31;36;51,4769;5,2617;9,60;12,22;17,76;25;51,4660;5,6786;12,98;16,02;23,15;30;51,4735;5,6531;15,32;18,22;23,67;52;51,3769;5,7723;9,61;11,94;17,34;16;51,4692;5,6348;11,13;13,62;18,70;36;51,4781;5,6568;10,96;13,70;18,43;37;51,3071;5,4218;11,07;13,50;18,39;21;51,4165;5,1266;11,74;13,61;17,65;29;51,4904;5,3941;10,18;12,43;17,15;24
