;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58";"I59";"I59";"I59";"I59";"I59";"I59"
2024-08-31 00:00:00;2024-08-31 02:00:00;51,4062;5,4574;7,80;10,20;17,00;5;51,4379;5,3582;13,18;15,34;21,99;18992;11;51,5107;5,3606;9,55;11,55;17,93;7;51,4915;5,4392;8,15;9,96;16,34;9;51,4025;5,3514;10,52;12,43;17,80;9;51,4052;5,4581;9,17;11,27;17,68;28;51,4570;5,4383;9,38;11,03;16,33;7;51,4464;5,4485;10,16;12,57;20,12;1;51,4422;5,4844;8,19;9,82;16,47;3;51,3707;5,1565;9,18;11,10;18,02;3;51,4454;5,4854;9,04;10,73;16,33;3;51,4415;5,4714;9,80;12,35;20,43;4;51,4815;5,5199;12,34;14,48;21,51;5;51,4681;5,3901;10,16;12,13;18,21;10077;9;51,3468;5,3887;9,83;11,75;18,61;10;51,4136;5,4707;8,84;10,70;17,53;4;51,5695;5,3113;9,22;11,09;17,25;7;51,4331;5,5197;8,29;9,78;15,20;1;51,4372;5,4233;8,44;10,21;16,07;9;51,4584;5,4050;10,60;12,51;18,77;8;51,4445;5,4787;13,62;15,57;21,88;5;51,4546;5,3887;10,02;11,83;18,18;13002;9;11,08;13,46;22,11;11;51,4350;5,4797;9,07;11,10;18,22;9;51,4375;5,4516;12,14;13,63;19,34;4;51,4797;5,4751;11,45;13,38;19,13;9;51,5296;5,4719;8,58;10,80;17,05;14;51,4387;5,4816;9,09;10,98;16,82;9;51,4686;5,4723;9,16;11,19;17,02;9;51,4390;5,4649;8,05;9,88;15,95;6;51,4528;5,4850;9,21;11,16;15,97;8;51,4320;5,6272;10,95;13,24;20,41;8;51,5923;5,7812;9,88;11,87;17,51;10;51,5305;5,2846;9,35;11,10;16,57;7;51,3564;5,6359;7,19;9,09;17,03;9;51,5836;5,5480;10,80;12,91;20,01;7;51,5092;5,3781;13,85;15,87;22,98;9;51,4769;5,2617;8,50;10,46;16,67;8;51,4661;5,6786;8,07;9,88;16,40;7;51,4735;5,6531;8,61;10,72;15,76;6;51,3769;5,7724;7,99;9,62;14,64;6;51,4692;5,6349;9,08;11,05;15,89;6;51,4774;5,6568;10,23;12,58;18,78;5;51,3072;5,4218;8,52;10,22;14,94;9;51,4165;5,1264;10,48;12,70;18,88;5;51,4904;5,3941;8,66;10,32;16,31;6;51,4738;5,4428;12,75;15,31;23,60;5
2024-09-01 00:00:00;2024-09-01 02:00:00;51,4062;5,4573;9,03;11,04;17,46;10;51,4379;5,3582;17,55;19,23;25,53;21483;10;51,5107;5,3606;11,20;12,79;19,15;10;51,4915;5,4392;9,98;11,41;17,42;14;51,4025;5,3514;13,26;14,95;19,84;9;51,4052;5,4581;13,00;14,88;20,92;30;51,4570;5,4383;9,41;10,77;15,17;12;51,4464;5,4483;11,21;12,87;21,14;1;51,4421;5,4843;10,01;11,31;17,74;6;51,3706;5,1565;10,35;11,77;18,28;4;51,4454;5,4854;11,32;12,72;17,88;8;51,4414;5,4713;11,87;14,20;21,44;6;51,4815;5,5199;15,66;17,21;22,69;9;51,4681;5,3901;11,27;12,85;18,22;15928;11;51,3468;5,3887;11,70;13,31;20,02;11;51,4132;5,4711;11,12;12,84;21,84;8;51,5695;5,3113;11,90;13,57;19,01;9;51,4332;5,5198;10,55;11,80;17,41;5;51,4372;5,4233;11,06;12,68;18,42;14;51,4584;5,4050;13,05;14,65;20,73;12;51,4446;5,4787;17,84;19,57;25,16;9;51,4546;5,3887;11,76;13,18;18,89;18649;12;13,30;15,34;23,53;16;51,4350;5,4797;10,85;12,48;19,52;11;51,4375;5,4517;14,73;15,87;20,53;4;51,4797;5,4751;13,56;15,13;20,52;9;51,5295;5,4718;9,05;10,60;15,94;12;51,4387;5,4820;10,84;12,30;17,74;9;51,4686;5,4723;11,17;12,95;18,28;11;51,4390;5,4649;9,63;11,35;16,89;12;51,4528;5,4850;11,27;13,11;17,98;9;51,4320;5,6272;13,44;15,42;22,95;11;51,5923;5,7812;11,24;12,84;17,93;13;51,5305;5,2846;11,57;13,17;18,00;9;51,3564;5,6359;10,15;11,90;20,88;15;51,5835;5,5479;13,57;15,36;21,79;10;51,5092;5,3781;13,50;15,17;22,37;12;51,4769;5,2617;8,88;10,19;15,37;10;51,4660;5,6786;10,40;12,01;18,05;8;51,4735;5,6531;11,74;13,76;18,72;6;51,3769;5,7724;11,46;13,04;17,76;12;51,4693;5,6349;11,95;13,78;18,52;5;51,4777;5,6567;13,27;15,44;22,42;10;51,3072;5,4218;10,32;12,00;16,34;10;51,4165;5,1265;13,38;15,23;20,76;8;51,4904;5,3942;9,95;11,30;16,37;9;51,4738;5,4428;15,26;17,48;25,71;8
2024-09-02 00:00:00;2024-09-02 02:00:00;51,4063;5,4574;6,69;8,24;14,28;17;51,4379;5,3582;8,35;9,61;14,64;13722;10;51,5107;5,3606;9,13;10,50;16,96;14;51,4915;5,4392;8,17;9,31;14,12;17;51,4025;5,3514;10,97;12,26;16,85;9;51,4052;5,4582;9,74;11,13;16,88;11;51,4569;5,4383;6,82;7,84;11,95;15;51,4465;5,4482;9,12;10,64;17,43;1;51,4422;5,4844;7,98;9,40;20,99;9;51,3706;5,1565;6,84;7,80;14,15;5;51,4454;5,4854;9,04;10,26;15,26;10;51,4416;5,4715;8,91;10,74;18,40;7;51,4815;5,5200;10,29;11,30;15,07;10;51,4681;5,3901;8,92;10,06;14,17;10368;11;51,3468;5,3887;6,91;7,97;12,68;11;;;8,89;10,08;15,73;7;51,5696;5,3113;8,19;9,26;13,64;12;51,4332;5,5198;8,80;10,04;15,51;10;51,4372;5,4233;7,85;9,06;13,59;15;51,4584;5,4050;9,64;10,85;15,78;15;51,4445;5,4787;15,56;17,10;23,83;9;51,4546;5,3887;10,09;11,25;16,64;18974;18;10,85;12,44;18,98;16;51,4350;5,4797;8,34;9,67;15,75;15;51,4374;5,4514;12,12;13,20;17,79;5;51,4797;5,4751;9,29;10,44;14,73;6;51,5296;5,4719;7,30;8,66;13,97;14;51,4388;5,4822;8,72;9,98;14,80;10;51,4686;5,4722;8,58;9,87;14,62;15;51,4390;5,4650;8,29;9,68;14,38;12;;;;;;;51,4320;5,6272;9,91;11,22;16,46;13;51,5923;5,7812;12,80;14,55;20,35;20;51,5305;5,2846;9,36;10,48;14,82;13;51,3565;5,6359;7,56;8,84;16,77;12;51,5836;5,5480;11,41;12,98;18,85;15;51,5092;5,3781;9,42;10,51;16,98;22;51,4769;5,2617;7,03;8,18;13,53;12;51,4661;5,6786;8,39;9,83;15,90;15;51,4736;5,6530;9,43;11,14;15,70;6;51,3769;5,7724;10,41;11,91;17,11;9;51,4693;5,6349;9,42;10,72;14,32;5;51,4778;5,6568;11,25;13,06;19,11;22;51,3072;5,4218;6,92;8,02;12,07;11;51,4165;5,1265;8,77;9,84;13,91;7;51,4904;5,3941;6,85;7,81;12,56;12;51,4738;5,4428;12,79;14,31;20,47;21
2024-09-03 00:00:00;2024-09-03 02:00:00;51,4063;5,4574;6,03;7,43;12,77;17;51,4379;5,3582;6,73;7,61;11,66;9281;8;51,5107;5,3606;8,91;9,99;14,04;12;51,4915;5,4391;6,88;7,75;11,98;13;51,4025;5,3514;8,70;9,58;13,22;8;51,4052;5,4582;8,21;9,31;13,98;7;51,4568;5,4383;5,72;6,46;9,88;12;51,4465;5,4483;8,58;9,90;15,69;0;51,4422;5,4843;6,46;7,60;14,51;6;51,3706;5,1565;7,08;7,90;12,33;4;51,4454;5,4854;8,73;9,81;14,22;9;51,4414;5,4713;8,28;9,89;15,19;7;51,4815;5,5200;8,55;9,30;12,56;7;51,4681;5,3901;7,64;8,51;12,09;10100;11;51,3468;5,3887;5,97;6,77;10,82;10;;;7,57;8,51;13,39;9;51,5697;5,3113;8,27;9,19;12,77;10;51,4332;5,5197;8,04;9,19;14,03;9;51,4372;5,4233;7,37;8,45;12,85;16;51,4584;5,4050;10,76;11,78;16,28;16;51,4446;5,4788;16,40;17,72;22,92;9;51,4546;5,3887;9,43;10,43;14,86;13316;13;9,51;10,78;15,83;17;51,4351;5,4798;7,84;9,00;14,38;14;51,4373;5,4512;11,62;12,58;16,85;7;51,4797;5,4751;8,86;9,86;13,62;7;51,5295;5,4719;6,07;7,17;11,00;15;51,4389;5,4817;7,95;8,95;13,09;11;51,4686;5,4723;8,24;9,37;13,13;14;51,4390;5,4649;7,26;8,38;12,85;10;;;;;;;51,4320;5,6272;8,12;9,15;13,51;9;51,5923;5,7812;12,82;14,41;19,94;16;51,5305;5,2846;9,32;10,39;14,71;12;51,3565;5,6359;6,34;7,38;12,68;10;51,5836;5,5480;10,07;11,26;16,07;11;51,5092;5,3781;9,83;10,80;14,75;20;51,4769;5,2617;6,86;7,82;12,06;11;51,4660;5,6786;7,37;8,62;13,83;12;51,4736;5,6531;9,98;11,56;16,17;6;51,3769;5,7724;8,34;9,46;14,05;8;51,4693;5,6348;8,27;9,50;13,11;5;51,4776;5,6569;11,53;13,13;19,10;22;51,3072;5,4218;6,93;8,07;12,10;8;51,4165;5,1265;7,98;8,91;12,51;6;51,4904;5,3941;6,45;7,23;10,94;12;51,4738;5,4428;13,76;14,98;19,55;19
2024-09-04 00:00:00;2024-09-04 02:00:00;51,4063;5,4574;9,62;11,29;16,65;19;51,4379;5,3582;14,12;15,46;20,49;11925;13;51,5107;5,3606;17,32;19,04;23,53;16;51,4915;5,4391;14,05;15,44;19,92;21;51,4025;5,3514;15,45;16,78;21,35;10;51,4052;5,4582;14,45;16,02;21,34;21;51,4568;5,4383;10,55;11,65;15,16;15;51,4466;5,4480;14,58;16,32;22,17;1;51,4423;5,4843;11,72;12,98;18,26;12;51,3706;5,1565;10,54;11,65;16,82;6;51,4454;5,4854;13,90;15,33;19,47;;51,4414;5,4713;14,01;16,12;22,04;9;51,4815;5,5199;14,11;15,31;18,46;13;51,4681;5,3901;13,10;14,26;18,18;10854;15;51,3468;5,3887;11,33;12,50;17,31;13;51,4136;5,4708;12,93;14,11;19,40;14;51,5697;5,3113;15,97;17,54;21,35;13;51,4331;5,5197;11,57;12,62;16,61;11;51,4372;5,4233;12,15;13,49;18,10;16;51,4584;5,4050;18,27;19,62;24,16;22;51,4445;5,4787;20,45;22,13;27,74;16;51,4546;5,3888;15,66;17,07;22,37;15202;19;16,60;18,51;24,24;25;51,4352;5,4799;13,39;14,91;20,51;19;51,4373;5,4512;16,28;17,40;21,86;10;51,4797;5,4751;15,25;16,70;20,52;11;51,5295;5,4719;13,10;14,64;19,13;16;51,4388;5,4820;14,50;15,87;20,17;19;51,4686;5,4724;15,20;17,04;21,09;19;51,4390;5,4649;14,29;15,93;20,07;15;;;;;;;51,4320;5,6272;13,05;14,20;18,74;13;51,5923;5,7812;18,96;20,63;23,67;18;51,5305;5,2846;15,79;17,18;21,22;14;51,3564;5,6359;8,67;9,60;14,13;11;51,5835;5,5480;18,85;20,75;25,34;14;51,5092;5,3781;17,13;18,44;22,36;25;51,4769;5,2617;11,13;12,32;16,50;14;51,4661;5,6786;12,84;14,08;18,27;15;51,4735;5,6531;18,07;19,92;23,21;7;51,3769;5,7724;12,16;13,36;16,36;10;51,4692;5,6345;13,28;14,78;17,56;7;51,4779;5,6572;16,65;18,67;23,14;17;51,3072;5,4218;9,84;11,07;15,30;12;51,4165;5,1265;11,59;12,67;16,32;10;51,4904;5,3941;11,74;12,74;16,12;14;51,4738;5,4428;18,95;20,76;26,09;24
2024-09-05 00:00:00;2024-09-05 02:00:00;51,4063;5,4574;13,84;15,93;21,73;10;51,4379;5,3582;16,62;18,43;23,39;17155;11;51,5108;5,3606;16,63;18,60;24,49;12;51,4915;5,4391;14,78;16,75;22,46;19;51,4025;5,3514;19,53;22,10;26,93;9;51,4052;5,4582;18,61;21,43;27,39;33;51,4568;5,4383;15,05;16,92;21,42;11;51,4465;5,4482;16,85;19,32;27,65;1;51,4423;5,4844;14,22;15,67;21,76;6;51,3706;5,1565;20,41;22,45;27,40;5;51,4454;5,4854;15,67;17,62;22,78;;51,4414;5,4713;17,14;20,31;27,85;6;51,4815;5,5200;17,30;19,44;25,23;7;51,4681;5,3901;16,29;18,24;22,94;10300;13;51,3468;5,3887;19,26;21,37;26,51;10;51,4136;5,4707;16,80;18,62;25,58;11;51,5696;5,3113;15,52;17,54;22,78;10;51,4332;5,5197;14,28;15,87;20,18;4;51,4372;5,4233;14,52;16,35;21,50;13;51,4584;5,4050;18,02;19,94;25,42;20;51,4445;5,4787;33,23;35,59;42,15;11;51,4545;5,3887;17,55;19,49;25,10;15869;16;18,45;21,40;30,59;14;51,4352;5,4799;16,22;18,13;25,59;15;51,4374;5,4514;19,00;20,56;25,34;6;51,4797;5,4751;17,04;19,16;24,12;8;51,5295;5,4719;13,58;15,37;21,22;14;51,4388;5,4822;17,10;18,77;24,26;13;51,4686;5,4723;15,59;18,04;23,00;13;51,4390;5,4650;14,96;17,22;22,83;13;;;;;;;51,4320;5,6272;18,05;20,83;28,15;10;51,5923;5,7812;15,56;17,69;23,36;9;51,5305;5,2846;16,97;18,84;23,95;9;51,3565;5,6359;14,64;17,00;23,54;10;51,5835;5,5480;17,60;19,67;25,75;12;51,5092;5,3781;17,07;18,95;24,81;19;51,4769;5,2617;16,06;17,66;22,28;9;51,4661;5,6786;15,01;17,08;23,49;10;51,4736;5,6530;20,16;23,29;28,70;7;51,3769;5,7724;16,26;18,83;23,55;9;51,4692;5,6348;17,94;20,65;25,32;7;51,4778;5,6568;18,99;22,00;28,92;8;51,3072;5,4218;16,55;19,20;22,79;12;51,4165;5,1265;18,81;21,86;26,23;9;51,4904;5,3941;14,68;16,25;20,80;10;51,4738;5,4428;19,37;22,12;28,45;16
2024-09-06 00:00:00;2024-09-06 02:00:00;51,4063;5,4574;19,35;29,66;38,77;21;51,4379;5,3582;18,88;26,50;33,10;11683;11;51,5107;5,3606;19,29;27,64;35,96;16;51,4915;5,4391;16,38;24,50;33,32;17;51,4025;5,3515;18,53;26,98;34,90;10;51,4052;5,4582;15,97;26,41;38,40;13;51,4569;5,4382;24,65;31,28;41,32;16;51,4465;5,4483;22,74;31,79;43,26;2;51,4423;5,4844;21,14;28,04;38,38;8;51,3706;5,1565;23,88;31,65;38,09;7;51,4454;5,4854;17,01;25,79;35,54;;51,4415;5,4714;17,02;29,24;44,90;9;51,4815;5,5199;15,67;23,60;31,23;12;51,4681;5,3901;17,12;23,81;31,72;10259;15;51,3468;5,3887;20,28;28,01;35,20;14;51,4136;5,4707;22,99;32,71;45,01;12;51,5697;5,3113;16,86;24,02;34,35;12;51,4332;5,5196;18,77;28,05;36,91;11;51,4372;5,4233;16,13;24,19;32,28;20;51,4584;5,4050;18,87;26,57;34,60;23;51,4445;5,4787;29,27;38,96;50,05;12;51,4545;5,3888;17,12;24,93;34,98;15311;16;21,35;31,69;45,59;22;51,4351;5,4798;23,32;32,17;42,50;15;51,4373;5,4513;17,82;25,06;32,48;10;51,4797;5,4751;17,64;25,98;34,74;9;51,5295;5,4718;19,26;26,89;34,99;21;51,4386;5,4820;25,87;33,63;41,05;14;51,4685;5,4724;16,26;24,91;35,16;17;51,4390;5,4650;18,70;28,22;38,70;13;;;;;;;51,4320;5,6272;20,48;30,51;40,98;14;51,5923;5,7812;22,81;33,32;45,34;21;51,5305;5,2846;18,30;25,75;32,89;13;51,3565;5,6359;15,99;25,44;35,45;13;51,5835;5,5479;20,04;28,41;37,72;16;51,5092;5,3781;19,20;27,63;36,36;21;51,4769;5,2617;20,58;27,68;34,42;15;51,4661;5,6786;19,99;28,57;38,22;14;51,4736;5,6530;17,85;28,83;39,69;8;51,3769;5,7724;18,22;28,74;39,97;11;51,4693;5,6348;15,96;25,49;35,43;7;51,4778;5,6568;19,07;30,64;41,22;25;51,3072;5,4218;17,36;27,58;37,66;12;51,4165;5,1265;16,81;26,63;34,60;14;51,4904;5,3941;18,98;25,56;32,51;18;51,4738;5,4428;18,93;29,14;40,29;16
2024-09-07 00:00:00;2024-09-07 02:00:00;51,4063;5,4574;3,80;4,61;9,70;12;51,4379;5,3582;4,56;5,16;9,34;12668;11;51,5107;5,3606;5,17;5,83;10,01;10;51,4915;5,4391;4,37;4,94;9,11;10;51,4025;5,3515;5,67;6,21;9,18;8;51,4052;5,4581;5,09;5,75;9,81;18;51,4569;5,4382;3,04;3,55;6,73;12;51,4465;5,4481;4,76;5,46;10,56;2;51,4423;5,4843;3,20;3,71;8,15;7;51,3706;5,1565;3,15;3,61;7,53;4;51,4454;5,4854;5,99;6,57;10,66;5;51,4416;5,4714;5,66;6,86;12,33;8;51,4815;5,5199;5,36;5,90;9,32;10;51,4681;5,3901;4,82;5,33;8,86;11148;13;51,3468;5,3887;4,28;4,80;8,89;10;51,4136;5,4707;4,43;5,12;11,26;6;51,5697;5,3113;6,17;6,86;10,39;10;51,4332;5,5197;3,87;4,36;8,56;7;51,4372;5,4233;4,90;5,57;9,46;18;51,4584;5,4050;6,08;6,76;10,62;13;51,4445;5,4787;10,72;11,46;15,91;13;51,4546;5,3887;6,15;6,70;10,66;12763;12;6,08;6,88;11,87;15;51,4351;5,4799;4,40;5,09;10,22;11;51,4374;5,4514;8,98;9,54;12,84;8;51,4797;5,4751;6,18;6,84;10,35;8;51,5295;5,4719;4,40;5,07;8,79;15;51,4385;5,4818;4,46;5,07;9,13;11;51,4685;5,4723;5,41;6,12;9,60;14;51,4390;5,4649;4,12;4,77;8,87;11;;;;;;;51,4320;5,6272;5,68;6,33;10,61;12;51,5924;5,7812;7,38;8,11;11,90;18;51,5305;5,2846;5,63;6,24;9,56;13;51,3565;5,6359;3,84;4,52;10,96;16;51,5835;5,5480;8,40;9,23;13,14;15;51,5092;5,3781;6,27;6,92;11,48;12;51,4769;5,2616;4,10;4,65;8,39;11;51,4661;5,6786;4,67;5,34;9,60;13;51,4735;5,6530;9,31;10,15;13,64;8;51,3769;5,7724;4,89;5,48;9,48;16;51,4693;5,6348;5,78;6,51;9,59;7;51,4778;5,6568;8,70;9,56;13,90;22;51,3072;5,4218;3,61;4,11;7,30;11;51,4165;5,1265;4,57;5,09;8,96;6;51,4904;5,3941;3,74;4,21;7,38;9;51,4738;5,4428;10,92;11,75;16,31;11
2024-09-08 00:00:00;2024-09-08 02:00:00;51,4063;5,4574;1,35;1,92;6,62;14;51,4379;5,3582;0,62;1,07;5,07;6745;8;51,5107;5,3606;-0,18;0,23;4,99;6;51,4915;5,4392;-0,49;-0,16;4,09;5;51,4025;5,3514;1,18;1,53;4,69;9;51,4052;5,4582;-0,32;0,06;4,60;7;51,4569;5,4382;0,39;0,70;4,39;9;51,4465;5,4482;0,93;1,49;6,08;2;51,4423;5,4843;0,35;0,78;4,87;3;51,3706;5,1565;0,35;0,76;5,16;3;51,4454;5,4854;1,66;2,03;5,41;;51,4416;5,4714;0,63;1,14;5,83;3;51,4815;5,5199;0,41;0,75;5,10;4;51,4681;5,3901;1,23;1,59;5,05;8336;11;51,3468;5,3887;1,06;1,42;5,38;8;51,4137;5,4709;0,46;0,89;5,59;3;51,5697;5,3113;0,61;0,89;4,68;8;51,4331;5,5197;0,80;1,22;5,93;3;51,4372;5,4233;0,32;0,72;4,63;12;51,4584;5,4050;1,09;1,48;5,25;10;51,4445;5,4787;4,07;4,65;8,94;6;51,4546;5,3887;1,23;1,55;5,49;8348;8;1,14;1,61;6,11;7;51,4351;5,4798;0,57;1,06;5,61;5;51,4375;5,4517;3,32;3,69;6,80;6;51,4797;5,4751;1,04;1,39;4,91;2;51,5295;5,4719;1,25;1,77;5,43;14;51,4389;5,4822;0,83;1,34;5,35;5;51,4686;5,4723;0,54;0,90;4,71;9;51,4390;5,4649;0,27;0,66;4,70;5;;;;;;;51,4320;5,6272;1,40;1,83;5,64;13;51,5924;5,7812;4,05;4,73;8,92;16;51,5305;5,2846;0,97;1,35;5,76;9;51,3565;5,6359;-0,21;0,18;4,83;10;51,5836;5,5480;0,94;1,39;5,61;12;51,5092;5,3781;0,94;1,32;5,17;10;51,4769;5,2617;1,09;1,59;5,48;8;51,4661;5,6786;1,37;1,84;5,91;10;51,4735;5,6531;-0,02;0,52;4,96;6;51,3769;5,7724;0,69;1,08;5,11;6;51,4692;5,6348;1,41;1,90;5,06;5;51,4781;5,6568;2,39;2,92;7,05;13;51,3072;5,4218;0,71;1,04;4,50;10;51,4165;5,1265;0,33;0,69;4,76;7;51,4904;5,3941;0,39;0,67;4,81;10;51,4738;5,4428;6,40;6,87;10,59;8
2024-09-09 00:00:00;2024-09-09 02:00:00;51,4063;5,4574;2,13;3,33;8,17;15;51,4379;5,3582;1,53;2,43;6,74;7772;10;51,5107;5,3606;0,98;1,78;6,74;12;51,4915;5,4392;0,13;0,82;6,30;15;51,4025;5,3514;2,45;3,21;7,20;11;51,4052;5,4582;1,08;1,98;7,04;25;51,4568;5,4383;1,16;1,75;5,78;12;51,4465;5,4481;1,87;2,94;7,80;3;51,4422;5,4844;1,48;2,54;9,22;12;51,3706;5,1565;1,53;2,43;8,34;6;51,4454;5,4854;2,28;3,07;7,34;;51,4416;5,4714;1,14;2,18;8,19;7;51,4815;5,5200;0,87;1,52;5,72;8;51,4681;5,3901;1,98;2,69;6,96;6345;11;51,3468;5,3887;2,24;3,08;7,58;11;51,4137;5,4709;1,30;2,23;7,44;13;51,5697;5,3113;1,31;1,87;6,03;9;51,4332;5,5196;1,40;2,20;6,65;9;51,4372;5,4233;0,91;1,72;6,38;16;51,4584;5,4050;1,76;2,52;6,57;21;51,4445;5,4787;3,67;4,60;9,20;12;51,4546;5,3887;2,18;2,91;7,83;14160;16;2,56;3,72;9,54;21;51,4351;5,4798;1,61;2,63;8,15;16;51,4375;5,4516;3,89;4,59;8,25;11;51,4797;5,4751;1,33;1,99;6,17;5;51,5296;5,4719;2,08;3,19;7,90;12;51,4389;5,4822;1,89;2,94;7,14;16;51,4686;5,4723;1,21;1,94;6,58;17;51,4390;5,4649;0,98;1,78;6,61;13;;;;;;;51,4320;5,6272;1,91;2,77;7,43;12;51,5923;5,7812;3,46;4,38;9,77;14;51,5304;5,2846;1,31;1,92;5,52;14;51,3565;5,6359;0,28;1,00;6,48;11;51,5836;5,5480;2,23;3,24;8,37;13;51,5092;5,3781;1,66;2,48;7,89;17;51,4769;5,2616;1,84;2,67;7,26;11;51,4661;5,6786;1,99;2,96;8,10;14;51,4736;5,6531;0,28;1,14;5,89;10;51,3769;5,7724;1,09;1,76;6,15;7;51,4693;5,6349;2,74;3,46;6,81;8;51,4779;5,6568;2,55;3,66;9,89;17;51,3072;5,4218;1,65;2,31;5,93;14;51,4165;5,1265;1,38;2,02;5,85;10;51,4904;5,3941;0,87;1,48;5,62;12;51,4738;5,4428;5,98;7,01;11,94;20
2024-09-10 00:00:00;2024-09-10 02:00:00;51,4063;5,4574;4,68;8,21;17,99;10;51,4379;5,3582;5,08;7,65;14,76;6356;8;51,5107;5,3606;4,93;7,22;14,77;11;51,4915;5,4391;3,65;5,74;14,05;13;51,4025;5,3515;5,81;7,91;14,06;11;51,4052;5,4582;4,54;6,88;14,80;7;51,4568;5,4383;4,74;6,32;11,84;12;51,4465;5,4481;5,52;8,21;16,43;4;51,4422;5,4844;4,91;7,32;16,02;10;51,3707;5,1565;4,53;6,59;13,31;5;51,4453;5,4854;5,34;7,42;13,55;;51,4416;5,4714;4,64;7,45;17,79;6;51,4815;5,5200;5,00;7,16;14,41;7;51,4681;5,3901;5,71;7,82;14,96;6688;9;51,3468;5,3887;4,78;7,05;15,25;9;51,4135;5,4707;4,61;6,96;14,02;9;51,5696;5,3113;4,79;6,54;12,89;8;51,4332;5,5196;4,91;7,26;15,50;11;51,4372;5,4233;4,57;6,76;13,29;11;51,4584;5,4050;5,72;7,81;14,63;11;51,4445;5,4788;7,07;9,33;16,68;9;51,4546;5,3887;4,40;6,26;14,47;7851;11;5,64;8,27;18,03;22;51,4351;5,4798;5,09;7,72;14,99;12;51,4375;5,4515;7,18;9,06;15,14;9;51,4798;5,4751;4,85;6,67;12,79;7;51,5295;5,4718;5,00;7,66;14,38;13;51,4387;5,4821;4,99;7,43;13,87;9;51,4686;5,4723;3,98;5,93;15,64;12;51,4390;5,4649;4,55;6,76;14,51;13;;;;;;;51,4320;5,6272;5,50;7,93;15,45;8;51,5923;5,7812;8,95;11,75;21,43;9;51,5305;5,2846;5,00;7,16;14,01;9;51,3565;5,6359;3,32;5,46;13,27;9;51,5836;5,5480;6,14;8,66;16,70;10;51,5092;5,3781;5,32;7,45;15,17;18;51,4769;5,2617;5,07;7,62;14,57;10;51,4660;5,6786;4,67;7,09;17,00;11;51,4736;5,6530;5,20;7,62;15,68;7;51,3769;5,7724;4,71;6,84;13,80;4;51,4692;5,6347;5,84;7,85;13,50;6;51,4779;5,6568;5,92;8,71;19,08;20;51,3072;5,4218;3,92;6,10;13,91;8;51,4165;5,1265;6,19;8,48;16,27;9;51,4904;5,3941;4,18;5,95;11,47;11;51,4738;5,4428;8,00;10,61;18,76;16
